genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Indie,Youngblood Hawke,Blackbeak,34Hdo1qNE9qyx3Pf1TsBbR,46,0.00119,0.566,239160,0.763,0.0,G,0.324,-6.146,Minor,0.0296,134.973,4/4,0.577
Electronic,Carbon Based Lifeforms,Vortex,1igtnWfR0rjrJCffimRPGG,34,0.564,0.401,373305,0.47,0.931,A,0.101,-13.234,Minor,0.0562,71.674,4/4,0.227
Jazz,Large Professor,I Juswanna Chill,3ipzZgH1766XXRamVwk1Iw,51,0.184,0.754,208867,0.801,0.0,C#,0.132,-5.992,Minor,0.35,90.843,4/4,0.391
Rock,Madonna,Ray of Light,4Fpsa3pYc3gozrxHRRPvR6,58,0.00118,0.561,320693,0.909,0.46,D#,0.0713,-7.878,Major,0.0312,127.172,4/4,0.71
Rock,Iron Maiden,The Trooper - 2015 Remaster,1Ab3hhOw1TJWDgO10vlxNZ,62,0.0318,0.285,252733,0.908,0.00909,E,0.311,-4.601,Minor,0.0705,159.756,4/4,0.669
Pop,Years & Years,If You're Over Me,01k24g94i1JvkFLQmVEdCd,77,0.0615,0.647,189000,0.853,0.0,G#,0.062,-4.516,Major,0.0904,103.846,4/4,0.618
Indie,Sticky Fingers,These Girls,4iURgDfsolmCJtknzWuyxj,66,0.327,0.358,205787,0.585,2e-06,F#,0.0864,-8.762,Major,0.0776,185.392,4/4,0.407
Rock,Red Hot Chili Peppers,Hump de Bump,5f2ZVFERwwh3asebmurZEf,59,0.135,0.692,213320,0.968,4.53e-06,A,0.062,-3.252,Minor,0.0364,111.906,4/4,0.901
Ska,Teenage Bottlerocket,Dead Saturday,3a058ObvKNNDHtjibU7fjf,31,6.91e-05,0.566,155520,0.939,0.000369,E,0.302,-3.557,Minor,0.0504,103.856,4/4,0.669
Anime,Kyoto Harp Ensemble,逢いたい~ボゴシップダ~ (天国の階段)harp version,2cTU45E6ABS8WGUhi29BK1,18,0.988,0.61,255238,0.0855,0.34,F,0.124,-19.664,Major,0.0349,126.008,4/4,0.125
Soul,HONNE,Baby You're Bad,1NbLba9n3sj0r06sScP8Iz,35,0.00582,0.733,228879,0.861,5e-05,F#,0.0583,-5.445,Major,0.13,120.015,4/4,0.633
R&B,Meghan Trainor,Goosebumps,0Kd3Ih8VZgaetIqke9SIND,56,0.0759,0.647,221320,0.834,0.0,C#,0.378,-3.258,Major,0.0956,98.074,4/4,0.677
Opera,Richard Wagner,"Tristan und Isolde, WWV 90: Einleitung",37b9pauO5sAqqD4eTOuc5h,15,0.916,0.137,573573,0.124,0.828,F#,0.365,-28.823,Minor,0.0571,142.233,4/4,0.0347
Blues,"David ""Honeyboy"" Edwards",Further Up on the Road,7n4zQp0b3vnsmcjmEfLo2r,32,0.858,0.73,260040,0.195,0.0107,A,0.112,-15.073,Major,0.0553,111.874,4/4,0.699
Comedy,George Carlin,Baseball and Football,7oUMFOllUBRikJqArDeWjp,15,0.562,0.527,173600,0.642,0.0,C#,0.686,-17.087,Major,0.927,144.825,4/4,0.347
Classical,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: VI. Gigue",62M6uj5sQNSCP829d91RRY,36,0.982,0.367,177853,0.108,0.898,D#,0.113,-24.394,Major,0.0632,123.937,4/4,0.69
Alternative,MISSIO,Kamikazee,5HDU3hPQinaefJtLzg3Lpm,46,0.00146,0.45,221387,0.859,0.00139,F,0.324,-4.754,Minor,0.068,82.504,4/4,0.216
Blues,Champion Jack Dupree,Drinkin' Wine Spodie-Odie,7LFd9yw8zIduwfDY8dn6l8,28,0.772,0.532,212427,0.429,0.0,G,0.137,-12.826,Major,0.0344,90.068,4/4,0.752
R&B,Yo Trane,Let Me In,0BYwjvRe6ybpmu1EWz4oQL,46,0.705,0.636,182752,0.335,0.00577,A#,0.12,-12.014,Minor,0.0451,108.993,4/4,0.252
Pop,Monsta X,Shoot Out,55Md5fnLfCpXzUATASy6Rk,69,0.0599,0.613,207173,0.868,0.0,F#,0.352,-2.792,Minor,0.143,165.133,4/4,0.394
Reggae,Rawayana,Véngase Ii,3xQgqyqNHS3GI4Kw1daecs,47,0.0864,0.659,200264,0.636,3.3e-05,G,0.124,-8.076,Major,0.0988,195.035,3/4,0.854
Anime,May J.,北極星〜Polestar〜,4oGIVDGKdDBs2coqyNl94w,35,0.187,0.503,311467,0.703,0.0,D#,0.0842,-3.863,Major,0.0382,76.907,4/4,0.378
Anime,BUMP OF CHICKEN,グッドラック,0sOM83CqnVIi8zQ9ba1L6z,38,0.00606,0.508,424693,0.68,0.0,B,0.119,-4.03,Major,0.0253,91.099,4/4,0.247
Country,Miranda Lambert,The House That Built Me,02eD9ymfJOJOhM97HYp5R9,64,0.575,0.515,236627,0.3,8.46e-06,F,0.115,-8.005,Major,0.0289,81.12,4/4,0.206
Ska,The Vandals,Kick Me,6AWoWWEb0FwVROZyieZDym,19,0.000322,0.251,127893,0.98,0.0653,G,0.327,-7.634,Major,0.121,180.914,4/4,0.561
Pop,Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,67,0.046,0.562,221947,0.939,0.0,C,0.112,-4.282,Major,0.0475,116.044,4/4,0.684
Hip-Hop,T.I.,The Weekend (feat. Young Thug & Swizz Beatz),6dLOBdCkdRG3HPouRUBe1A,58,0.287,0.547,287867,0.659,0.0,D#,0.202,-7.04,Minor,0.195,165.763,4/4,0.759
Rock,Red Hot Chili Peppers,Road Trippin',7Gpr3kKk4BMgItz6UbI73q,65,0.28,0.378,204960,0.474,0.00138,E,0.117,-8.202,Minor,0.0271,102.379,4/4,0.38
Ska,Sublime,We're Only Gonna Die For Our Arrogance,1XvMlowIHtiLoMd0rH8vHz,47,1.2e-05,0.28,187080,0.947,0.0127,D,0.16,-4.373,Major,0.125,97.232,4/4,0.411
Folk,AJJ,People,0L0NaTRijLbQ2XzdveTwon,39,0.451,0.609,137680,0.458,0.0,G,0.0924,-9.543,Major,0.0302,138.526,4/4,0.805
Reggaeton,RKM,Hey,38rbhUJyag571wKNMKUNWH,0,0.000413,0.754,218945,0.846,0.365,C,0.628,-9.143,Major,0.09,127.981,4/4,0.679
Soundtrack,Joseph Trapanese,Beck's Theme - Lightbike Battle,0yW7k3GQv8d3pF2wlIzgSj,24,0.398,0.313,237920,0.586,0.835,C#,0.11,-11.556,Major,0.0363,108.0,4/4,0.0839
Children's Music,Old Town School of Folk Music,Skip To My Lou,3Wh0oxLRpCuPVLbdCqLsHq,20,0.854,0.812,78973,0.322,0.0,D,0.117,-8.048,Major,0.0587,97.563,4/4,0.871
Electronic,Apollo 440,Stop The Rock,2P2WxNOdEjjJ98dIeajyqu,47,0.267,0.6,212707,0.987,0.0435,A#,0.266,-3.423,Major,0.0762,150.006,4/4,0.615
Jazz,Ellis Marsalis,"Bess You Is My Woman (From ""Porgy and Bess""",2fJQmRWmlyqRxm8Pwdw7th,41,0.974,0.474,485533,0.0488,0.842,A#,0.582,-18.712,Major,0.0396,117.764,4/4,0.0701
Anime,Koresawa,あたしを彼女にしたいなら,17rid8FA0jmdYicyGbaXZr,45,0.00515,0.636,244240,0.736,4.54e-05,A,0.151,-5.628,Major,0.0326,131.906,4/4,0.736
Soul,Brandy,The Boy Is Mine (with Monica) - Radio Edit With Intro,1HozF6KzKpBhDgIRn6TntS,45,0.324,0.616,294426,0.72,1.05e-05,C#,0.26,-7.894,Minor,0.0495,93.12,4/4,0.768
Children’s Music,Soundgarden,Rusty Cage,6hqIXyo6GxydAnoI8XeIrV,63,2.06e-05,0.305,266200,0.917,0.000184,A,0.0541,-7.581,Major,0.0857,101.956,4/4,0.295
Hip-Hop,Ugly God,Tropics,2jmG9fwnZnHmWqHW2zAIIm,50,0.356,0.821,119072,0.421,0.0,A,0.102,-9.836,Major,0.381,82.486,4/4,0.843
R&B,Kelly Clarkson,Love So Soft,16QN8cBubEq706vNtPpOME,67,0.0053,0.808,172427,0.581,1.19e-05,B,0.0828,-5.43,Major,0.07,130.012,4/4,0.758
Children’s Music,Alice In Chains,Red Giant,7uEzEAcV7WL9osYSXWXeF5,49,2.77e-05,0.47,325787,0.845,0.329,F#,0.0678,-5.642,Major,0.0286,160.018,4/4,0.371
Pop,Sam Smith,No Peace,75TlwJ8oBgdq8P9kO7uVML,63,0.354,0.656,283295,0.539,6.42e-06,E,0.119,-8.073,Minor,0.0742,135.974,4/4,0.135
Ska,We Are The Union,The Way It Was,4Z05EjXURXR4Oz2LrHj9Iz,19,0.00213,0.56,102289,0.877,0.0286,C#,0.105,-6.217,Major,0.0618,99.938,4/4,0.837
Hip-Hop,Wale,MY PYT,4jK1VQQGDnNOLfyVXCxGsR,60,0.0298,0.563,235652,0.414,0.0,C,0.0854,-11.409,Major,0.37,193.549,4/4,0.446
Alternative,Linkin Park,Hands Held High,0m7mTaFGMiKI3rBJpYknip,52,0.324,0.565,233133,0.603,4.87e-05,A,0.195,-8.597,Major,0.0329,104.0,4/4,0.132
Anime,Do As Infinity,科学の夜,31ih3GjS1y8xb4c1MXhRRI,21,0.758,0.491,252093,0.212,0.0,F#,0.138,-13.457,Major,0.0443,79.978,4/4,0.164
Anime,Mrs. GREEN APPLE,どこかで日は昇る - Album Mix,6U1w6aYK6EdxCfKoDy5D7V,39,0.0259,0.604,299480,0.646,1.1e-05,A,0.188,-4.165,Major,0.0306,109.991,3/4,0.452
Jazz,Thelonious Monk,Smoke Gets In Your Eyes,62PG5q6b8NAKeXtHljoM5V,32,0.991,0.503,203333,0.159,0.884,G#,0.16,-15.5,Major,0.0509,79.095,4/4,0.513
Soundtrack,Ennio Morricone,Run Man Run - Titoli finale - Remastered,60uYxnC7F4dpM88PbBWxb9,29,0.914,0.284,201107,0.325,0.861,A,0.118,-8.896,Minor,0.0569,109.139,4/4,0.125
Country,Travis Tritt,The Pressure Is On (Live),6p8diajV5Rm3XQN3ByYHjo,36,0.716,0.462,226253,0.575,1.33e-06,D,0.309,-4.743,Major,0.0283,96.105,3/4,0.241
Folk,Novo Amor,No Fun,6IGq3RtjQ7o25MvImbKzRQ,52,0.912,0.592,211500,0.151,0.696,B,0.109,-14.161,Major,0.0332,127.344,4/4,0.291
Hip-Hop,Tech N9ne,N9NA,1N0EswwIe9JEcBvj5VlGXd,49,0.0677,0.773,213954,0.722,0.0,G,0.194,-5.898,Major,0.114,82.986,4/4,0.49
Opera,Giuseppe Verdi,La Traviata - Libiamo ne`lieti calici - Live,3oCD9ZWK2DDWeSJ3XV4ZD1,37,0.936,0.389,201960,0.538,1.16e-05,A#,0.711,-9.104,Major,0.119,107.868,4/4,0.335
Blues,The Detroit Cobras,Hey Sa-Lo-Ney,5RS0ctacGPo3EfPQnWPYO7,29,0.000127,0.389,147293,0.98,0.0,C#,0.306,-4.31,Major,0.109,152.273,4/4,0.704
Soundtrack,Alberto Iglesias,Dedicatoria,5ZNrBoHOETZWksUqxrv5P2,31,0.942,0.436,90000,0.0716,0.843,E,0.142,-17.131,Minor,0.0323,100.991,4/4,0.0369
Children’s Music,Skillet,The Resistance,5O9Dz0h08LuBi0aVvDcylh,68,0.000526,0.483,232067,0.941,3.5e-06,D,0.31,-3.598,Minor,0.0575,156.033,4/4,0.503
Blues,The Blues Brothers,Green Onions,0AW6QqUSLSCGJpVUX7GTAE,36,0.15,0.477,347400,0.834,0.000385,A#,0.955,-8.253,Minor,0.207,154.705,4/4,0.765
Indie,Father John Misty,Funtimes in Babylon,2MOzW8EKpzTSoftk1M1sxN,56,0.74,0.536,219893,0.489,0.0,E,0.0948,-7.669,Major,0.0319,104.598,4/4,0.364
R&B,HONNE,Sometimes ◐ - Livingston Session,3AyqL43OEZwcDRyvf1SYgc,60,0.47,0.553,312383,0.445,0.00182,A#,0.163,-11.53,Major,0.0446,144.986,4/4,0.0529
Indie,Beach House,Somewhere Tonight,0WMaQ65VN27BxYCutcPqn2,43,0.452,0.135,253960,0.312,0.936,G,0.175,-11.607,Major,0.0304,173.782,3/4,0.0827
Folk,BANNERS,Let Go,6p93L645SWD7SBFnMTqAst,53,0.00601,0.474,195500,0.701,7.66e-05,D,0.179,-4.159,Major,0.03,142.123,4/4,0.173
Classical,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 6, Allegro ma non troppo e serioso",11PSzmyeTY9B02XPxmXaFL,22,0.983,0.284,120187,0.247,0.915,C,0.0716,-22.916,Major,0.0357,98.436,4/4,0.315
Soul,St. Paul & The Broken Bones,Brain Matter,5ACEbUCCb0tykbzjzKdOeT,39,0.0482,0.722,237480,0.751,0.927,B,0.138,-6.613,Major,0.0307,112.963,4/4,0.52
Opera,Plácido Domingo,Se Mi Olvidó Otra Vez,3PH2mCK7bIiQY68pFEHfpN,33,0.902,0.375,214160,0.381,0.0,G,0.104,-8.219,Major,0.0321,76.646,4/4,0.376
Comedy,Paul Mooney,OJ Pt 12,7KD3dlbtRDg1yHi5sWeicU,15,0.709,0.599,72200,0.554,0.0,C,0.71,-14.487,Major,0.934,77.958,4/4,0.583
R&B,Derez De’Shon,Need Sum Mo (feat. Lil Baby),5b3FERCpkcA1RRloXD3wWJ,50,0.0613,0.503,189844,0.716,0.0,G,0.15,-3.625,Minor,0.296,145.996,4/4,0.229
Blues,The Cramps,Fever,7w8MExakpbdxhVLos6ccRu,34,0.699,0.674,259040,0.332,0.483,D,0.0982,-11.386,Major,0.0377,111.614,4/4,0.444
Movie,Charlton Heston,Chorus:I Couldn't Hear Nobody Pray,25pFKYImb3NTqGYJJQ2gMy,0,0.995,0.209,58488,0.243,0.244,G,0.141,-23.076,Major,0.0618,115.404,4/4,0.13
Opera,Giuseppe Verdi,"Un ballo in maschera*: Act I: Volta la terrea fronte (Oscar, Riccardo, A Judge, Renato, Samuel, Tom, Chorus)",3EUjJmrfhUyDKC6PxAoXcT,5,0.927,0.44,167286,0.132,7.04e-06,F,0.138,-21.516,Major,0.0674,138.756,4/4,0.317
Blues,Savoy Brown,Why Did You Hoodoo Me,4XL4uAiemn8nUfkbNew7bc,26,0.0477,0.501,312847,0.861,0.73,G,0.179,-3.463,Major,0.0318,111.547,4/4,0.566
Classical,DragonForce,Strike of the Ninja,5eR3HkRDRQmecDkoBMSnXz,29,0.000314,0.481,198160,0.98,1.85e-05,C#,0.096,-3.516,Minor,0.0541,140.036,4/4,0.496
Comedy,Brian Posehn,Man Boobs,6ImJ7gjusiXaIzF7QS70BX,20,0.948,0.466,230977,0.719,0.0,C#,0.881,-11.773,Major,0.947,82.761,4/4,0.38
Movie,Richard M. Sherman,Chitty Chitty Bang Bang: Come to the Funfair,5Qoq03EGgo7u1Pbgs3TrBC,20,0.895,0.32,146640,0.144,0.18,C#,0.196,-17.788,Major,0.0371,125.596,4/4,0.0642
Reggaeton,Feid,Si Fuera Fácil,7I1wi32xQIkTViTae1KUc1,19,0.336,0.869,186987,0.783,6.52e-06,F,0.0838,-6.098,Minor,0.0728,92.012,4/4,0.755
Movie,George Bruns,Paris Night,4hl1FfGlb0JUHJtuoErt5u,12,0.963,0.244,175720,0.0239,0.402,G#,0.123,-27.871,Major,0.0407,133.991,4/4,0.0503
Rock,Zac Brown Band,From Now On,5YlXTxOhXIIghUUzvEiTGY,63,0.114,0.541,260960,0.811,0.0,D#,0.356,-3.872,Major,0.0342,110.013,4/4,0.263
R&B,Alina Baraz,Yours,3ggvoFaWTbh3ZfOg05vrh0,57,0.843,0.476,207403,0.363,0.0244,D,0.136,-10.331,Minor,0.0403,114.069,4/4,0.185
Reggae,Los Pericos,Waitin (En Vivo),2wwp7vBI2TUGhIbwa3GBSH,60,0.132,0.608,269013,0.845,0.000101,C,0.949,-7.447,Minor,0.0826,99.05,4/4,0.387
Classical,Eric Whitacre,Deep Field: The Pillars of Creation,2Y2PaczCKOQqkzAYEY5yJc,28,0.924,0.15,247720,0.0707,0.729,F,0.0592,-21.752,Major,0.0427,105.874,4/4,0.0232
Jazz,Eva Cassidy,Danny Boy,0ZMdTY4ZBMyagiv9GBd06j,40,0.898,0.459,221133,0.109,4.75e-06,C,0.129,-12.55,Major,0.0331,76.5,4/4,0.247
Reggae,"Nas & Damian ""Jr. Gong"" Marley",Nah Mean,12YgraSMOtLaJVXPHhPlPI,38,0.0262,0.591,247053,0.917,0.0,A#,0.119,-1.642,Minor,0.161,94.129,4/4,0.618
Ska,Suburban Legends,Forever in the Friendzone,3WE8YngkO17Hx18ovC3WKh,34,0.0343,0.653,215737,0.939,0.0,C,0.343,-4.939,Major,0.0939,96.992,4/4,0.703
Pop,Halsey,Heaven In Hiding,2zRiYzBzeabQQ16BK3c6jk,64,0.0957,0.55,207174,0.874,0.0,C#,0.0618,-3.954,Minor,0.136,117.926,4/4,0.476
Anime,Porno Graffitti,"Koyoi, Tuki Ga Miezutomo",0xWRhzzWuOcq0BKMZuMSWl,24,0.00107,0.513,258800,0.935,0.0,F#,0.42,-4.13,Major,0.0593,132.947,4/4,0.696
Reggaeton,Killatonez,Noción,5SOH9UAfoifecYPKJhJzVz,32,0.129,0.75,249053,0.648,0.0,G,0.0535,-4.809,Major,0.0617,83.998,4/4,0.765
Opera,Giuseppe Verdi,"La traviata / Act 2: ""Lunge da lei"" - ""De' miei bollenti spiriti""",49o3ZgZKpbjK5aHeOv0G2c,6,0.951,0.3,218973,0.0846,8.17e-06,D#,0.064,-23.94,Major,0.0462,94.784,3/4,0.263
Children’s Music,Tenacious D,Kielbasa,2NXdWgbqBSqX67WERIzgo0,45,0.126,0.506,179800,0.666,0.000257,C,0.0863,-6.769,Major,0.07,100.846,4/4,0.595
Rock,Billy Currington,Must Be Doin' Somethin' Right,57i0MaWyZGlWxEvNUxTMZK,60,0.203,0.483,269667,0.625,0.0,A,0.0484,-3.848,Major,0.027,167.975,4/4,0.366
Rap,Usher,"Love in This Club, Pt. II",2bppvcuQhuMcJZHtM9So7r,60,0.0322,0.623,309040,0.487,0.0,C#,0.146,-7.954,Major,0.113,138.893,4/4,0.507
Country,Scotty McCreery,Something More,6mS0kY1g4VtubEN8uuPqyg,35,0.0459,0.604,208587,0.684,5.19e-05,G,0.185,-6.107,Major,0.0263,151.996,4/4,0.498
Soundtrack,Clint Mansell,Life Eternal,4Pao52cLRh5J6M7gWEsC54,30,0.949,0.228,138447,0.0538,0.97,F,0.0566,-28.791,Major,0.0379,74.715,5/4,0.0505
Indie,The Jungle Giants,Come and Be Alone With Me,7eD99ZvPQ4stLDxZicd0Hw,58,0.0705,0.668,186013,0.716,3.58e-05,A,0.0653,-5.4,Major,0.0488,94.016,4/4,0.669
Rap,Disturbing Tha Peace,Move Bitch,1Q9b6CeMcDuO0uq5OJCrqu,58,0.252,0.782,270867,0.76,0.0,C#,0.102,-5.705,Major,0.127,177.82,4/4,0.161
Children's Music,Toddler Tunes,The Finger Family (Pop Version),44xlLJnrWVjINriT8XYP6s,39,0.347,0.73,88000,0.667,0.0,G#,0.248,-6.811,Major,0.0328,119.95,4/4,0.79
Soul,Albert King,Born Under A Bad Sign,01UTGeKaSANZCXxkAu6vPY,51,0.436,0.699,167040,0.633,9.32e-05,B,0.0291,-6.249,Major,0.0261,91.398,4/4,0.907
Alternative,Halestorm,It's Not You,1piXfcb5rq0vuilQ6kC2Jx,44,0.00054,0.577,174920,0.862,1.35e-06,G#,0.0583,-3.239,Minor,0.0366,123.007,4/4,0.606
Anime,fhána,Moon River,3nHbjprGeRZAtafhdikmtv,12,0.00109,0.568,270000,0.736,0.000117,G,0.0714,-6.322,Major,0.0357,102.996,4/4,0.389
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: II. Air en rondeau pour les amours. Gracieusement",0HfVCf7abKTKXzRyYCXp7o,20,0.922,0.289,124120,0.0158,0.0,A,0.141,-28.016,Major,0.0452,108.395,3/4,0.206
Electronic,Ray Volpe,Sell Out,7aDomqTwn1j1EQWTBgbnFq,36,0.00265,0.601,208000,0.972,0.000179,B,0.226,-1.36,Major,0.135,149.998,4/4,0.0704
Soundtrack,Masakatsu Takagi,You Are My Beautiful Song,68V0FVtvoX7BsMXL13g3IP,23,0.983,0.212,104053,0.0176,0.0341,C,0.0838,-26.644,Major,0.0371,71.691,4/4,0.035
Hip-Hop,Jason Derulo,Try Me - feat. Jennifer Lopez & Matoma,4tg1G3X26wDTmQbipgxhp5,62,0.0157,0.579,200240,0.68,0.0,G#,0.0699,-5.634,Major,0.076,100.033,4/4,0.211
Reggae,John Brown's Body,Empty Hands,1NLUguOEKxS8aK2Gc63uPr,19,0.0168,0.518,308587,0.933,0.0,F#,0.288,-4.48,Major,0.0456,145.067,4/4,0.683
World,Tenth Avenue North,Hearts Safe (A Better Way),3mqexKwmRoCDjWLN3OA3A3,27,0.176,0.734,210813,0.403,1.08e-06,E,0.154,-11.429,Major,0.0305,100.046,4/4,0.24
Opera,Richard Wagner,"Tannhäuser, WWV 70: Overture",4bNA3GC1mRWmLcstK5ItjC,34,0.911,0.0871,901000,0.187,0.882,E,0.153,-16.368,Major,0.0387,75.507,4/4,0.0552
Hip-Hop,Social Club Misfits,Everytime,6ccRlgvD22ic2TNQOgPQOT,60,0.121,0.548,188040,0.732,0.0,F#,0.124,-6.284,Minor,0.328,154.164,4/4,0.566
Ska,Rancid,Burn,2I7Gx0sevSfvbTodf5QEHx,30,0.0117,0.466,130533,0.982,0.00061,C,0.707,-8.555,Major,0.0517,142.098,4/4,0.813
Soul,After 7,I Want You,6GCjDvX309LLTXG68ueES6,49,0.0366,0.626,210206,0.794,0.0,F,0.0867,-5.305,Major,0.105,90.407,4/4,0.594
Pop,Milo Greene,1957,08cXy6KUizaAelYXtcew3w,62,0.663,0.388,204213,0.595,5.58e-05,C#,0.178,-9.799,Major,0.0325,190.043,4/4,0.596
Blues,Tab Benoit,Medicine,6wfEiQ4SBkptJacBRuejPC,30,0.124,0.536,347467,0.66,0.259,A,0.351,-6.387,Major,0.0336,138.844,4/4,0.66
Ska,Panteon Rococo,La Dosis Perfecta - En Vivo,1w2JyfoEwjn9j6HOyfpkG1,56,0.0472,0.382,367893,0.834,0.0,C,0.968,-8.82,Minor,0.127,166.409,4/4,0.574
Hip-Hop,Phora,Back Then,5PXNWMf4HqRzIxpRKcwHfB,46,0.464,0.475,206156,0.484,0.0141,G,0.0917,-8.442,Minor,0.176,93.322,4/4,0.392
Rap,A Tribe Called Quest,The Space Program,203xmWRHAyqwW6AkGkhhVM,53,0.427,0.612,341040,0.705,0.0,C#,0.658,-5.898,Major,0.352,101.876,4/4,0.533
Reggae,Bob Marley & The Wailers,African Herbsman - King Kooba Remix,3YlwHcEnUv8Qpq9f5WdEAZ,34,0.14,0.904,243680,0.729,0.000321,F,0.639,-7.444,Major,0.0835,107.996,4/4,0.684
Comedy,Bo Burnham,"Left Brain, Right Brain",19Atssu8qmXPrB9jnxeqZZ,52,0.639,0.462,394392,0.704,0.0,E,0.655,-6.011,Major,0.619,169.396,4/4,0.547
Children’s Music,Mom Jeans.,Danger Can't,5XtErGdHEcSjGh4KeDojm4,49,0.00952,0.655,214679,0.466,0.0,G#,0.0751,-8.758,Major,0.0511,150.968,4/4,0.638
Reggae,Bob Marley & The Wailers,Them Belly Full - Live At Ahoy Hallen/1978,4e0O6vZp48TLLkg0oPmDjR,33,0.25,0.542,226093,0.668,0.000468,A,0.814,-11.207,Minor,0.332,148.239,4/4,0.692
Rap,yung van,"I Waited on You, You Never Came",5JCuFlZTim43dM9YsH6Gww,54,0.0406,0.493,197564,0.547,0.0054,D#,0.112,-7.189,Major,0.0682,129.911,4/4,0.054
Movie,Henri Salvador,Count Basie - Remastered,7D7xXhJT3pDHJzlLtmXNqB,6,0.174,0.294,171573,0.196,0.0,D,0.127,-8.735,Minor,0.0332,136.59,4/4,0.416
Folk,Ray LaMontagne,Like Rock & Roll and Radio,1Cy1eK17Dmj4e47iQSXZeR,42,0.681,0.465,363973,0.159,4.87e-05,A#,0.0986,-11.925,Major,0.0333,143.48,4/4,0.269
Comedy,Darryl Lenox,Financially Retarded,3UyFDWhx2lHwu5GNWSR1SG,12,0.925,0.535,44665,0.767,0.0,F#,0.926,-8.96,Major,0.715,118.404,5/4,0.656
Pop,TWENTY88,Memories Faded,0VIH3yTKCCnijQ4kbnitqc,61,0.15,0.526,252213,0.543,0.0,B,0.112,-8.374,Major,0.341,140.124,3/4,0.4
Indie,Hot Flash Heat Wave,Sky So Blue,6fl9zJjSy2ux4icF4vwL1U,44,0.45,0.514,258560,0.791,0.0224,G#,0.0842,-6.87,Major,0.0398,133.991,4/4,0.537
Reggaeton,Don Omar,Intro - Predica,6K6QGeSNNbUivkcfroNmx7,32,0.103,0.774,200440,0.794,0.0,D#,0.431,-2.906,Minor,0.124,98.012,4/4,0.418
Pop,Kevin Gates,Not The Only One,5FQd4JXRcl2UwIToN7hkkk,61,0.115,0.704,281120,0.675,0.0,C,0.249,-7.052,Minor,0.358,132.039,4/4,0.464
Comedy,Bill Burr,Old Man Face,7x4FFt3ssfwNc8CF1iMnPR,44,0.937,0.577,401320,0.799,2.6e-06,C#,0.838,-10.756,Major,0.936,129.042,3/4,0.445
Electronic,Alexander Lewis,Wassup - Buku Remix,46JKID6hnYhSeoj1NF9Cfe,46,0.0131,0.537,233600,0.91,0.0864,B,0.0431,-4.406,Major,0.0342,74.976,4/4,0.209
Movie,Fabien Nataf,Who Is It,2avvRGAr8jXh0DMCTEIxkF,3,0.936,0.64,51108,0.0577,0.0143,D#,0.209,-23.413,Major,0.0372,135.932,3/4,0.443
Reggaeton,Son Tentacion,Déjala,3Da6tq7Ys71o3xDFgnjfo8,53,0.28,0.702,322427,0.655,5.35e-06,A,0.227,-10.808,Minor,0.0403,95.987,4/4,0.883
Comedy,Myq Kaplan,Poops and Popes,7wRMzYb05F9uawfyGa12s1,18,0.905,0.486,164187,0.857,0.0,A#,0.664,-4.794,Major,0.896,167.979,1/4,0.686
Country,Brad Paisley,Don't Drink the Water,5LDflFXmA8BudlBZ6m3Gpb,38,0.0402,0.556,226080,0.818,1.46e-05,G,0.303,-3.703,Major,0.0299,120.696,3/4,0.779
Opera,Sumi Jo,The Dream,1HcnQvOJFEMUHDjnszBAhB,28,0.992,0.299,156914,0.0324,0.883,C#,0.0583,-26.057,Major,0.0648,136.439,4/4,0.0742
Rap,Saba,PROM / KING,5cZpwmXGzDvBDX9Iv6wXzx,55,0.229,0.516,451616,0.859,0.0,G,0.122,-7.263,Major,0.709,77.307,4/4,0.78
Ska,The Cat Empire,Hello,1pXtUVmSS3Aky3j6nQ4sQT,54,0.333,0.716,224133,0.748,6.54e-06,A,0.0899,-6.426,Major,0.151,110.015,4/4,0.76
Soundtrack,Danny Elfman,"Blood Of The Jabberwocky - From ""Alice in Wonderland""/Score",24kfq0hVbeNSktodYlVdc2,25,0.868,0.167,157320,0.104,0.945,A#,0.102,-23.174,Major,0.0439,111.712,4/4,0.0341
R&B,Syd,Nothin to Somethin,7sqww4cyVh40fmeqDVxmD6,44,0.246,0.895,209240,0.575,0.00016,E,0.38,-6.068,Minor,0.076,120.016,4/4,0.899
Reggae,Stephen Marley,Hey Baby,5mWaxl8KzwAop3kfNNyNZX,59,0.114,0.629,294787,0.604,3.98e-06,A#,0.082,-5.639,Minor,0.294,184.909,4/4,0.627
Alternative,Bullet For My Valentine,Hearts Burst into Fire,6gHxKXy1f3QinBJQngJ2iN,44,0.000996,0.24,297947,0.968,0.000106,C,0.119,-3.669,Minor,0.109,89.686,4/4,0.119
Folk,KAWALA,Moonlight,4pjAQo4Ro51YWrUtkCW7ba,56,0.399,0.633,254913,0.673,4.44e-05,D,0.0898,-9.001,Major,0.0475,174.001,4/4,0.614
